file_name,is_blur,blur_value
2PdL4CoI0EdgN3B1FZIABnzSlaT-10 mei 2023_page-0010.jpg,false,693.3146621085345
2PdN9OxFqxq9ZsJ0U9EoLuT19u1-SJ PBI DYA BETON TGL 10.05.2023_page-0007.jpg,false,2552.0281288484516
2PdK8mhAPV7p3mVlVvGh8BFxTpZ-10 mei 2023_page-0012.jpg,false,774.1717302838317
2PdNINRxIXGgtHrsZQtN2snTwG3-SJ PBI DYA BETON TGL 10.05.2023_page-0009.jpg,false,2537.5486186931353
2PaWviEnZui3VWdNbxNsZ8Cxv5T-SJ DIRGANTARA JOGJA 9 MEI 23_page-0002.jpg,false,697.8477197901127
2PdRK4LGi1qZEWfbtXtVOl52G0a-SJ PBI DYA BETON TGL 10.05.2023_page-0004.jpg,false,2741.124778972521
2PdRYg7gtKln6Vx8Pq8DWrJwxjk-SJ PBI DYA BETON TGL 10.05.2023_page-0010.jpg,false,2475.364593327819
2PdSZCsnNkOh5ZcNixfDvIxk7yc-SJ PBI DYA BETON TGL 10.05.2023_page-0008.jpg,false,2519.4206019667317
2PdK1S5CfVpPUQFbzKlw9GJJ5QK-10 mei 2023_page-0007.jpg,false,731.2396089583154
2PYUG53FlwNeaKLRS0QaoWGhnwO-277.pdf,false,4992.887798159644
2PavZi8gF3ChGiLFpqH6P46xjY2-IMG_20230510_153820.jpg,false,838.6422589703777
